Date, Open, High, Low, Close, Volume
12/31/24, 33.00, 33.00, 32.00, 32.55, 22900
12/30/24, 33.00, 33.00, 33.00, 33.00, 30600
12/24/24, 34.00, 34.00, 33.20, 33.75, 5300
12/23/24, 33.90, 33.90, 33.65, 33.70, 500
12/20/24, 33.20, 33.20, 33.20, 33.20, 200
12/19/24, 33.70, 33.70, 33.00, 33.00, 59600
12/18/24, 33.50, 33.90, 33.50, 33.70, 2600
12/17/24, 34.00, 34.90, 34.00, 34.10, 1100
12/16/24, 34.85, 34.85, 34.85, 34.85, 100
12/13/24, 34.00, 34.90, 34.00, 34.25, 700
12/11/24, 35.40, 35.40, 35.00, 35.10, 500
12/10/24, 35.40, 35.40, 31.00, 35.00, 1223600
12/09/24, 33.25, 33.25, 33.25, 33.25, 300
12/06/24, 30.25, 30.25, 30.25, 30.25, 1000
12/05/24, 31.25, 31.25, 31.25, 31.25, 3300
12/04/24, 35.00, 35.00, 33.00, 33.30, 1000
12/02/24, 33.85, 33.85, 33.85, 33.85, 100
11/29/24, 33.85, 33.85, 33.85, 33.85, 1800
11/27/24, 34.00, 34.00, 33.80, 33.85, 3100
11/26/24, 33.80, 33.80, 33.80, 33.80, 2900
11/25/24, 33.90, 33.90, 33.90, 33.90, 100
11/22/24, 34.00, 34.00, 31.50, 32.70, 1900
11/21/24, 34.00, 34.00, 34.00, 34.00, 200
11/20/24, 34.00, 34.00, 34.00, 34.00, 200
11/19/24, 33.00, 33.00, 31.35, 32.00, 700
11/18/24, 33.90, 33.90, 33.90, 33.90, 700
11/15/24, 35.50, 35.50, 35.50, 35.50, 100
11/14/24, 32.00, 36.00, 31.35, 32.95, 700
11/11/24, 36.00, 36.00, 34.00, 34.80, 1900
11/08/24, 33.25, 33.25, 33.25, 33.25, 100
11/04/24, 30.00, 31.00, 30.00, 30.70, 1000
10/31/24, 33.10, 33.10, 33.10, 33.10, 100
10/30/24, 33.90, 33.90, 33.90, 33.90, 100
10/29/24, 33.90, 33.90, 33.90, 33.90, 100
10/28/24, 34.10, 34.10, 34.10, 34.10, 1000
10/25/24, 34.00, 34.00, 34.00, 34.00, 100
10/24/24, 33.00, 33.00, 33.00, 33.00, 100
10/23/24, 33.80, 34.00, 33.80, 34.00, 1100
10/22/24, 34.80, 34.80, 32.00, 33.85, 300
10/17/24, 35.00, 35.00, 31.50, 34.85, 2900
10/15/24, 35.00, 35.00, 35.00, 35.00, 700
10/09/24, 35.00, 35.00, 35.00, 35.00, 100
10/08/24, 35.00, 35.00, 35.00, 35.00, 100
10/04/24, 33.50, 33.50, 33.50, 33.50, 1600
10/01/24, 33.50, 33.50, 33.50, 33.50, 100
09/27/24, 33.50, 33.50, 31.00, 33.50, 4003900
09/26/24, 33.50, 33.50, 33.50, 33.50, 5490600
09/25/24, 33.50, 33.50, 33.50, 33.50, 200
09/23/24, 32.70, 33.50, 32.70, 33.50, 2527900
09/18/24, 32.80, 32.80, 32.15, 32.50, 200
09/17/24, 32.80, 32.80, 31.70, 32.15, 500
09/12/24, 32.80, 32.80, 32.80, 32.80, 500
09/10/24, 32.50, 32.50, 32.50, 32.50, 600
09/09/24, 35.20, 35.20, 31.00, 31.90, 3300
09/06/24, 32.80, 32.80, 32.80, 32.80, 100
09/05/24, 31.00, 31.00, 31.00, 31.00, 2400
08/30/24, 32.55, 32.55, 31.50, 31.60, 2600
08/28/24, 32.80, 32.80, 32.00, 32.55, 300
08/27/24, 32.50, 32.50, 31.50, 32.20, 4000
